D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_49_035.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_49_035.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_49_035.jpg, 0, 1, 0, 30.19035
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_49_136.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_49_136.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_49_136.jpg, -0.2896383, 1, 0, 30.16985
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_49_238.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_49_238.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_49_238.jpg, -0.3767049, 1, 0, 30.17257
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_49_340.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_49_340.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_49_340.jpg, -0.06742765, 1, 0, 30.1909
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_49_443.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_49_443.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_49_443.jpg, 0, 1, 0, 30.18942
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_49_546.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_49_546.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_49_546.jpg, 0, 1, 0, 30.19024
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_49_646.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_49_646.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_49_646.jpg, -0.0294357, 1, 0, 30.19022
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_49_748.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_49_748.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_49_748.jpg, -0.1161039, 1, 0, 30.18884
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_49_849.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_49_849.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_49_849.jpg, 0, 1, 0, 30.18943
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_49_950.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_49_950.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_49_950.jpg, 0, 1, 0, 30.19027
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_50_051.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_50_051.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_50_051.jpg, 0, 1, 0, 30.19019
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_50_151.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_50_151.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_50_151.jpg, 0, 1, 0, 30.19031
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_50_254.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_50_254.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_50_254.jpg, 0, 1, 0, 30.19027
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_50_356.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_50_356.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_50_356.jpg, -0.2112582, 1, 0, 30.17839
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_50_458.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_50_458.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_50_458.jpg, 0, 1, 0, 30.18977
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_50_560.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_50_560.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_50_560.jpg, 0, 1, 0, 30.19019
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_50_662.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_50_662.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_50_662.jpg, 0, 1, 0, 30.19031
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_50_764.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_50_764.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_50_764.jpg, -0.1539282, 1, 0, 30.18441
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_50_867.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_50_867.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_50_867.jpg, -0.5202839, 1, 0, 30.13922
D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\center_2020_10_02_13_13_50_970.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\left_2020_10_02_13_13_50_970.jpg, D:\IIIT\4th Year\Internship\Simulation\simulator-windows-64\IMG\right_2020_10_02_13_13_50_970.jpg, -0.2218656, 1, 0, 30.19205
